"SSC-A","label"
24065.099609375,"55°C"
22144,"55°C"
22349.19921875,"55°C"
42451.69921875,"55°C"
16211.5,"55°C"
46788.8984375,"55°C"
27909.5,"55°C"
27086.30078125,"55°C"
22740.599609375,"55°C"
17625,"55°C"
15762,"55°C"
28463.19921875,"55°C"
34437.8984375,"55°C"
18554.69921875,"55°C"
13901.099609375,"55°C"
23579.5,"55°C"
21249.30078125,"55°C"
21187.400390625,"55°C"
32259.30078125,"55°C"
34739.69921875,"55°C"
18429.900390625,"55°C"
32661.5,"55°C"
43446.30078125,"55°C"
19127,"55°C"
31291.5,"55°C"
13518.5,"55°C"
23902.30078125,"55°C"
10157.7998046875,"55°C"
24833.599609375,"55°C"
33096.1015625,"55°C"
9088,"55°C"
34148.80078125,"55°C"
23637.099609375,"55°C"
30238.5,"55°C"
27508.5,"55°C"
65199.69921875,"55°C"
31691.400390625,"55°C"
22906.19921875,"55°C"
20595.599609375,"55°C"
31790.5,"55°C"
12909.2998046875,"55°C"
22354.900390625,"55°C"
19941.30078125,"55°C"
13773.2001953125,"55°C"
30319.400390625,"55°C"
48454.5,"55°C"
33400.30078125,"55°C"
31179,"55°C"
34928.5,"55°C"
36374,"55°C"
31789.80078125,"55°C"
22912.80078125,"55°C"
48448.6015625,"55°C"
41853.6015625,"55°C"
36504.5,"55°C"
32627.69921875,"55°C"
20853.69921875,"55°C"
24857,"55°C"
36274.3984375,"55°C"
30221.5,"55°C"
46375.30078125,"55°C"
29756.099609375,"55°C"
27636,"55°C"
13614,"55°C"
26759.19921875,"55°C"
46344.3984375,"55°C"
26960.69921875,"55°C"
9050.599609375,"55°C"
137517.5,"55°C"
31112.30078125,"55°C"
15093.900390625,"55°C"
42541.30078125,"55°C"
11175.7001953125,"55°C"
32139.400390625,"55°C"
14330.5,"55°C"
26161.30078125,"55°C"
13757.5,"55°C"
10117,"55°C"
13075.5,"55°C"
26644.80078125,"55°C"
41960.30078125,"55°C"
43132.1015625,"55°C"
20141.599609375,"55°C"
23957.5,"55°C"
27109.19921875,"55°C"
20357.19921875,"55°C"
36887,"55°C"
16385.900390625,"55°C"
8863.5,"55°C"
27837.19921875,"55°C"
16287.599609375,"55°C"
23044.19921875,"55°C"
35220,"55°C"
15179.7001953125,"55°C"
35398.30078125,"55°C"
33558.69921875,"55°C"
24455.900390625,"55°C"
15624.7998046875,"55°C"
37122.6015625,"55°C"
32448.5,"55°C"
17004.5,"55°C"
14460.2001953125,"55°C"
28131.900390625,"55°C"
41837.19921875,"55°C"
20116.099609375,"55°C"
21468.5,"55°C"
38064.80078125,"55°C"
36673.8984375,"55°C"
11533.2998046875,"55°C"
26557.69921875,"55°C"
15477.900390625,"55°C"
17704.5,"55°C"
31614.30078125,"55°C"
25686,"55°C"
40945.5,"55°C"
31418.5,"55°C"
39659.30078125,"55°C"
29709.80078125,"55°C"
18240.099609375,"55°C"
18998.599609375,"55°C"
21784.80078125,"55°C"
21254.599609375,"55°C"
27910.5,"55°C"
37392.5,"55°C"
25855.69921875,"55°C"
27944.900390625,"55°C"
22494.69921875,"55°C"
10102.599609375,"55°C"
100639.5,"55°C"
27062.30078125,"55°C"
28784.900390625,"55°C"
10222.2998046875,"55°C"
19911.69921875,"55°C"
23881.900390625,"55°C"
22932.5,"55°C"
34509.80078125,"55°C"
28154.5,"55°C"
23949.5,"55°C"
20946,"55°C"
16709.30078125,"55°C"
33068.80078125,"55°C"
11957.599609375,"55°C"
17242.099609375,"55°C"
9967,"55°C"
15711.2001953125,"55°C"
18442.19921875,"55°C"
26367.5,"55°C"
28804.900390625,"55°C"
36197.5,"55°C"
8688.2001953125,"55°C"
13823.099609375,"55°C"
16380.7001953125,"55°C"
20076,"55°C"
25043.69921875,"55°C"
12949.2998046875,"55°C"
62510.19921875,"55°C"
11968.400390625,"55°C"
16395.69921875,"55°C"
62757.19921875,"55°C"
31794.599609375,"55°C"
37960.3984375,"55°C"
1983543,"55°C"
27806.80078125,"55°C"
29782,"55°C"
12531.900390625,"55°C"
23096.5,"55°C"
29402.599609375,"55°C"
24202.900390625,"55°C"
43082.30078125,"55°C"
42768.6015625,"55°C"
14579,"55°C"
25166.19921875,"55°C"
29759.19921875,"55°C"
14506.900390625,"55°C"
9858,"55°C"
12742.900390625,"55°C"
22078.599609375,"55°C"
23337.5,"55°C"
28248.30078125,"55°C"
17283,"55°C"
23143.30078125,"55°C"
20216.099609375,"55°C"
24556.599609375,"55°C"
31600.099609375,"55°C"
16761.400390625,"55°C"
33108,"55°C"
22810.19921875,"55°C"
46070.8984375,"55°C"
16415.900390625,"55°C"
9743,"55°C"
19891.69921875,"55°C"
28976.900390625,"55°C"
30154,"55°C"
30717,"55°C"
36418.8984375,"55°C"
23513.30078125,"55°C"
22522,"55°C"
33318,"55°C"
40523.1015625,"55°C"
21556.099609375,"55°C"
21772.900390625,"55°C"
22470.900390625,"55°C"
20852.400390625,"55°C"
23701.30078125,"55°C"
28392.30078125,"55°C"
31652.400390625,"55°C"
25581.5,"55°C"
24329,"55°C"
17595.30078125,"55°C"
16820.19921875,"55°C"
29606.80078125,"55°C"
15344.7998046875,"55°C"
9057.7001953125,"55°C"
32555.5,"55°C"
32073.400390625,"55°C"
22011.900390625,"55°C"
32853.1015625,"55°C"
22576.80078125,"55°C"
19381.30078125,"55°C"
46451.6015625,"55°C"
12084.5,"55°C"
31784.69921875,"55°C"
19952.69921875,"55°C"
25726.400390625,"55°C"
37361,"55°C"
18860.900390625,"55°C"
28646.599609375,"55°C"
33946,"55°C"
16244.2998046875,"55°C"
31251,"55°C"
54711.80078125,"55°C"
27474.599609375,"55°C"
33862.6015625,"55°C"
20636.099609375,"55°C"
25158.900390625,"55°C"
26488,"55°C"
11762.2001953125,"55°C"
33138.8984375,"55°C"
14927.400390625,"55°C"
10172,"55°C"
16028.2001953125,"55°C"
45511.3984375,"55°C"
38868,"55°C"
19122.5,"55°C"
29530.400390625,"55°C"
17457.30078125,"55°C"
24901.5,"55°C"
115828,"55°C"
37510.30078125,"55°C"
10045.599609375,"55°C"
20177,"55°C"
22185.69921875,"55°C"
20630.69921875,"55°C"
14142.900390625,"55°C"
15430.5,"55°C"
35672.3984375,"55°C"
18836.599609375,"55°C"
10837.5,"55°C"
21732.30078125,"55°C"
35437.5,"55°C"
22612.30078125,"55°C"
15775.099609375,"55°C"
17651.099609375,"55°C"
19461.599609375,"55°C"
17117.900390625,"55°C"
21858,"55°C"
22147.19921875,"55°C"
20035.900390625,"55°C"
27366.30078125,"55°C"
19734.099609375,"55°C"
31711.5,"55°C"
14180.7001953125,"55°C"
22910.69921875,"55°C"
29225.900390625,"55°C"
20751.5,"55°C"
23461.400390625,"55°C"
9702.599609375,"55°C"
13594.5,"55°C"
43721.80078125,"55°C"
24774.5,"55°C"
21936.80078125,"55°C"
23823.599609375,"55°C"
34348.6015625,"55°C"
22121.099609375,"55°C"
37334.3984375,"55°C"
29545,"55°C"
39020.19921875,"55°C"
22195.400390625,"55°C"
25418.400390625,"55°C"
15951.5,"55°C"
30669.19921875,"55°C"
39225.3984375,"55°C"
26949,"55°C"
79303.5,"55°C"
25828.900390625,"55°C"
39515.80078125,"55°C"
16023.599609375,"55°C"
24207.5,"55°C"
11083.2001953125,"55°C"
15768.2001953125,"55°C"
11911.900390625,"55°C"
25240,"55°C"
29703.900390625,"55°C"
17731.599609375,"55°C"
17955.5,"55°C"
15164.2998046875,"55°C"
17413.5,"55°C"
27495.80078125,"55°C"
43218.1015625,"55°C"
12379.599609375,"55°C"
25243.099609375,"55°C"
26904.400390625,"55°C"
40441,"55°C"
12608.2001953125,"55°C"
22877.400390625,"55°C"
27536.400390625,"55°C"
35201,"55°C"
39171.19921875,"55°C"
22639.400390625,"55°C"
216136.5,"55°C"
20836,"55°C"
21268.900390625,"55°C"
24286.30078125,"55°C"
15959,"55°C"
42179.5,"55°C"
40460.6015625,"55°C"
26081.099609375,"55°C"
22264.400390625,"55°C"
16802.900390625,"55°C"
20250.400390625,"55°C"
27781.30078125,"55°C"
41258.6015625,"55°C"
20395.5,"55°C"
11473.2001953125,"55°C"
22773.69921875,"55°C"
43430.3984375,"55°C"
29579.5,"55°C"
35044.8984375,"55°C"
8626.599609375,"55°C"
18114.5,"55°C"
17467.30078125,"55°C"
23157,"55°C"
20965.30078125,"55°C"
12643.099609375,"55°C"
11655.099609375,"55°C"
25797.099609375,"55°C"
8484.400390625,"55°C"
30223.5,"55°C"
20226.19921875,"55°C"
21144.900390625,"55°C"
28957.400390625,"55°C"
52664.5,"55°C"
18586.19921875,"55°C"
104212.3984375,"55°C"
13039,"55°C"
24739,"55°C"
29570.400390625,"55°C"
21283.30078125,"55°C"
24518.599609375,"55°C"
9943,"55°C"
13760.7001953125,"55°C"
111664.203125,"55°C"
34218.3984375,"55°C"
24224,"55°C"
11421.900390625,"55°C"
25310.099609375,"55°C"
17810,"55°C"
41438.80078125,"55°C"
21884.5,"55°C"
24703.30078125,"55°C"
14800.599609375,"55°C"
18047.599609375,"55°C"
21509.599609375,"55°C"
19102.900390625,"55°C"
20796,"55°C"
15636.2001953125,"55°C"
23026.400390625,"55°C"
23144.900390625,"55°C"
30867.5,"55°C"
24312.69921875,"55°C"
11375.900390625,"55°C"
20051,"55°C"
20592.5,"55°C"
12446.400390625,"55°C"
21691.30078125,"55°C"
24736,"55°C"
22581,"55°C"
30176.099609375,"55°C"
20310.099609375,"55°C"
30176.400390625,"55°C"
18422.400390625,"55°C"
22812.400390625,"55°C"
28365.30078125,"55°C"
23082.30078125,"55°C"
34919.3984375,"55°C"
18091,"55°C"
17993.5,"55°C"
25140.30078125,"55°C"
34329.69921875,"55°C"
27233.80078125,"55°C"
22484.30078125,"55°C"
22285.69921875,"55°C"
29098.80078125,"55°C"
9598.099609375,"55°C"
26048,"55°C"
43407.19921875,"55°C"
28407.19921875,"55°C"
27280.400390625,"55°C"
15316.5,"55°C"
12800.900390625,"55°C"
11150.099609375,"55°C"
25500.5,"55°C"
30896.30078125,"55°C"
23626.5,"55°C"
20453.30078125,"55°C"
10184.599609375,"55°C"
41016.6015625,"55°C"
20061.599609375,"55°C"
18373.900390625,"55°C"
32281.5,"55°C"
38830.69921875,"55°C"
13435.400390625,"55°C"
22734.900390625,"55°C"
22513,"55°C"
20477.69921875,"55°C"
16111.400390625,"55°C"
26044.5,"55°C"
28127.5,"55°C"
20039.900390625,"55°C"
39706.80078125,"55°C"
15972,"55°C"
15483,"55°C"
30685.599609375,"55°C"
25282.599609375,"55°C"
21761.900390625,"55°C"
18418.400390625,"55°C"
26253.900390625,"55°C"
28480.80078125,"55°C"
19752.80078125,"55°C"
19890.900390625,"55°C"
18633.5,"55°C"
39935,"55°C"
12882.2998046875,"55°C"
16280.2998046875,"55°C"
25345.099609375,"55°C"
36524,"55°C"
18881.19921875,"55°C"
9475.2001953125,"55°C"
30056.900390625,"55°C"
14264.5,"55°C"
28427.900390625,"55°C"
38842.6015625,"55°C"
19821.5,"55°C"
23795.80078125,"55°C"
28056,"55°C"
21725.80078125,"55°C"
15285.099609375,"55°C"
17803.099609375,"55°C"
15801.099609375,"55°C"
37800.8984375,"55°C"
18337.5,"55°C"
19041.69921875,"55°C"
37109.3984375,"55°C"
13478.400390625,"55°C"
17538.5,"55°C"
55197.69921875,"55°C"
24122.900390625,"55°C"
26123,"55°C"
33337.5,"55°C"
26860.400390625,"55°C"
31728.30078125,"55°C"
18617.80078125,"55°C"
10071.599609375,"55°C"
16193,"55°C"
26185.69921875,"55°C"
23520.69921875,"55°C"
36027.3984375,"55°C"
17166.5,"55°C"
8997.400390625,"55°C"
25269.599609375,"55°C"
11591,"55°C"
21084.30078125,"55°C"
41787,"55°C"
16189.7998046875,"55°C"
11037.099609375,"55°C"
39291.1015625,"55°C"
15696.599609375,"55°C"
19804.900390625,"55°C"
22134,"55°C"
14278.7001953125,"55°C"
17558.400390625,"55°C"
39130.3984375,"55°C"
15922.5,"55°C"
23730.69921875,"55°C"
17111.900390625,"55°C"
18542,"55°C"
27804,"55°C"
14006.400390625,"55°C"
20850.30078125,"55°C"
30216.5,"55°C"
24484,"55°C"
25813.599609375,"55°C"
13966.599609375,"55°C"
24381.900390625,"55°C"
34436.3984375,"55°C"
28535.400390625,"55°C"
27393.30078125,"55°C"
20416.80078125,"55°C"
17654.30078125,"55°C"
44962.6015625,"55°C"
37548,"55°C"
13943.7001953125,"55°C"
25203.19921875,"55°C"
20992.900390625,"55°C"
42907.5,"55°C"
28478.900390625,"55°C"
20469.599609375,"55°C"
16754,"55°C"
13965.2998046875,"55°C"
36597.5,"55°C"
17545.80078125,"55°C"
19869.599609375,"55°C"
19280.599609375,"55°C"
14000.599609375,"55°C"
24158.900390625,"55°C"
24188,"55°C"
20973.69921875,"55°C"
32037.400390625,"55°C"
22673.900390625,"55°C"
27142,"55°C"
15549.7001953125,"55°C"
15524.900390625,"55°C"
26789,"55°C"
18549.5,"55°C"
27856.900390625,"55°C"
177581.296875,"55°C"
20218,"55°C"
16594.5,"55°C"
10882.099609375,"55°C"
9664.099609375,"55°C"
42377.3984375,"55°C"
27798.400390625,"55°C"
17005.400390625,"55°C"
33752.30078125,"55°C"
22453.30078125,"55°C"
27674.900390625,"55°C"
28766,"55°C"
16730.80078125,"55°C"
17690.099609375,"55°C"
23966,"55°C"
30514.19921875,"55°C"
43192.69921875,"55°C"
21844.900390625,"55°C"
19172.5,"55°C"
36382.8984375,"55°C"
20095.599609375,"55°C"
30350,"55°C"
28069.30078125,"55°C"
21300.5,"55°C"
30371.30078125,"55°C"
41057.1015625,"55°C"
21647.599609375,"55°C"
13560.099609375,"55°C"
57662.8984375,"55°C"
14385,"55°C"
18369.69921875,"55°C"
41136.3984375,"55°C"
31225.400390625,"55°C"
27836.5,"55°C"
34145.19921875,"55°C"
46486.8984375,"55°C"
26709,"55°C"
10742.5,"55°C"
20136.900390625,"55°C"
29538.30078125,"55°C"
19537.5,"55°C"
21885.80078125,"55°C"
14627.599609375,"55°C"
37953.5,"55°C"
68022.703125,"55°C"
25917.69921875,"55°C"
35885.8984375,"55°C"
27835,"55°C"
29899.900390625,"55°C"
8266.599609375,"55°C"
29256.5,"55°C"
9891.7998046875,"55°C"
15392,"55°C"
40902.80078125,"55°C"
17265.099609375,"55°C"
17474.599609375,"55°C"
19811.099609375,"55°C"
8750.900390625,"55°C"
18080,"55°C"
37112.69921875,"55°C"
19021.400390625,"55°C"
45854.8984375,"55°C"
19985,"55°C"
19113.69921875,"55°C"
28041.900390625,"55°C"
16482,"55°C"
20043,"55°C"
8161.89990234375,"55°C"
12595.7998046875,"55°C"
19981.5,"55°C"
24658.80078125,"55°C"
12723.099609375,"55°C"
10641,"55°C"
17863.69921875,"55°C"
19128.69921875,"55°C"
23412.900390625,"55°C"
27075,"55°C"
17829.900390625,"55°C"
28141.099609375,"55°C"
16145.5,"55°C"
36233.30078125,"55°C"
19104.5,"55°C"
28262.80078125,"55°C"
27296.599609375,"55°C"
21720.099609375,"55°C"
27071.599609375,"55°C"
29123.900390625,"55°C"
25326,"55°C"
32728.19921875,"55°C"
30953.400390625,"55°C"
12586.900390625,"55°C"
21636.5,"55°C"
24621.19921875,"55°C"
34208.8984375,"55°C"
30860,"55°C"
29803,"55°C"
14777.900390625,"55°C"
39434.80078125,"55°C"
30472.5,"55°C"
24443.5,"55°C"
29585.099609375,"55°C"
24465.599609375,"55°C"
20660.400390625,"55°C"
29050.900390625,"55°C"
18516.900390625,"55°C"
22590.80078125,"55°C"
51662.80078125,"55°C"
28014.400390625,"55°C"
25367.5,"55°C"
35802.30078125,"55°C"
22964.599609375,"55°C"
25580.5,"55°C"
16190.2001953125,"55°C"
20363.69921875,"55°C"
32454.400390625,"55°C"
12230.5,"55°C"
27037.900390625,"55°C"
18014.599609375,"55°C"
36517,"55°C"
11758.2998046875,"55°C"
21988.5,"55°C"
24683.30078125,"55°C"
9864.599609375,"55°C"
11690.599609375,"55°C"
39842.1015625,"55°C"
20570.400390625,"55°C"
21152.5,"55°C"
29406.69921875,"55°C"
19001.400390625,"55°C"
23900.900390625,"55°C"
21241.5,"55°C"
25310.19921875,"55°C"
23130.400390625,"55°C"
24414,"55°C"
33762,"55°C"
37072.3984375,"55°C"
14732.7998046875,"55°C"
27211,"55°C"
38265,"55°C"
30509.599609375,"55°C"
24290.599609375,"55°C"
30531.400390625,"55°C"
23353.900390625,"55°C"
27861.900390625,"55°C"
26798.30078125,"55°C"
20387.30078125,"55°C"
28471.400390625,"55°C"
37764.5,"55°C"
33748.80078125,"55°C"
26172.599609375,"55°C"
33499.80078125,"55°C"
21511.400390625,"55°C"
29062.69921875,"55°C"
15553.400390625,"55°C"
33699.6015625,"55°C"
31252.30078125,"55°C"
52352.3984375,"55°C"
45954.3984375,"55°C"
38357.30078125,"55°C"
39313.6015625,"55°C"
26076.900390625,"55°C"
34656.19921875,"55°C"
38682.69921875,"55°C"
33432.3984375,"55°C"
26184.69921875,"55°C"
30928,"55°C"
32452.30078125,"55°C"
16704.69921875,"55°C"
33877.19921875,"55°C"
32442.400390625,"55°C"
14067.400390625,"55°C"
12260.7998046875,"55°C"
23602.30078125,"55°C"
28625.5,"55°C"
13210.099609375,"55°C"
12461.2001953125,"55°C"
23610.099609375,"55°C"
11994.7998046875,"55°C"
17459.30078125,"55°C"
21970.80078125,"55°C"
22207.80078125,"55°C"
9456.599609375,"55°C"
26032.30078125,"55°C"
41436.3984375,"55°C"
15998.7001953125,"55°C"
195067.40625,"55°C"
94293.6015625,"55°C"
116124.296875,"55°C"
25445.400390625,"55°C"
104187.3984375,"55°C"
26463.30078125,"55°C"
11961.099609375,"55°C"
31627.400390625,"55°C"
26687.69921875,"55°C"
31018.69921875,"55°C"
16782.900390625,"55°C"
19867.19921875,"55°C"
18495.5,"55°C"
34321.80078125,"55°C"
24350.19921875,"55°C"
28634.69921875,"55°C"
22522.400390625,"55°C"
20986.400390625,"55°C"
12970.2998046875,"55°C"
65071.30078125,"55°C"
53595,"55°C"
32374.599609375,"55°C"
17771.19921875,"55°C"
13319.099609375,"55°C"
44053.30078125,"55°C"
14707.2998046875,"55°C"
38393.80078125,"55°C"
18496.599609375,"55°C"
37299.3984375,"55°C"
11204.2001953125,"55°C"
23400.599609375,"55°C"
33416.19921875,"55°C"
21923.400390625,"55°C"
17819.30078125,"55°C"
23312.099609375,"55°C"
23939.30078125,"55°C"
12678.400390625,"55°C"
22428.19921875,"55°C"
18972.400390625,"55°C"
17239.599609375,"55°C"
10937.2998046875,"55°C"
24204.400390625,"55°C"
17215.900390625,"55°C"
40278.30078125,"55°C"
34406.1015625,"55°C"
45622.8984375,"55°C"
40108.19921875,"55°C"
8688.7001953125,"55°C"
31229.900390625,"55°C"
22387.19921875,"55°C"
16312.5,"55°C"
45058.80078125,"55°C"
30053.69921875,"55°C"
24079.19921875,"55°C"
38869.8984375,"55°C"
22804.900390625,"55°C"
15169.7998046875,"55°C"
20423.80078125,"55°C"
28125.5,"55°C"
11880.099609375,"55°C"
20512.69921875,"55°C"
35070.1015625,"55°C"
18855.30078125,"55°C"
41458.80078125,"55°C"
22918.30078125,"55°C"
18435.599609375,"55°C"
12738.7998046875,"55°C"
16120.400390625,"55°C"
43133.69921875,"55°C"
14926.900390625,"55°C"
17922.599609375,"55°C"
29976.30078125,"55°C"
20850.900390625,"55°C"
18742.900390625,"55°C"
13965.7998046875,"55°C"
27858.599609375,"55°C"
16797.400390625,"55°C"
34646.69921875,"55°C"
24332.69921875,"55°C"
21708.400390625,"55°C"
38718.69921875,"55°C"
11853.5,"55°C"
20216.80078125,"55°C"
33173.69921875,"55°C"
27982.69921875,"55°C"
44070.8984375,"55°C"
23344.900390625,"55°C"
33182.80078125,"55°C"
28660.80078125,"55°C"
35177.5,"55°C"
21448.599609375,"55°C"
30454.69921875,"55°C"
33448.6015625,"55°C"
29556.80078125,"55°C"
50238.30078125,"55°C"
10419.7998046875,"55°C"
30997.30078125,"55°C"
36286.6015625,"55°C"
18051.80078125,"55°C"
31587.900390625,"55°C"
21226.69921875,"55°C"
25600.900390625,"55°C"
31593.099609375,"55°C"
27340.30078125,"55°C"
44835.8984375,"55°C"
37012.8984375,"55°C"
16881.80078125,"55°C"
25310.599609375,"55°C"
23872.400390625,"55°C"
15682.7001953125,"55°C"
38056.19921875,"55°C"
45323.3984375,"55°C"
14748.2001953125,"55°C"
14897,"55°C"
17805.30078125,"55°C"
11992.2001953125,"55°C"
31547.19921875,"55°C"
42499.8984375,"55°C"
22702.900390625,"55°C"
22725.30078125,"55°C"
9469.2998046875,"55°C"
29250.5,"55°C"
28736.599609375,"55°C"
29072.19921875,"55°C"
17202.599609375,"55°C"
31270.30078125,"55°C"
8198.7998046875,"55°C"
27234.80078125,"55°C"
27402.599609375,"55°C"
30661.80078125,"55°C"
20989.900390625,"55°C"
34089.69921875,"55°C"
99243.3984375,"55°C"
14581.599609375,"55°C"
22940.80078125,"55°C"
11313.900390625,"55°C"
24226.900390625,"55°C"
21438.80078125,"55°C"
27814.099609375,"55°C"
19463.900390625,"55°C"
33001.19921875,"55°C"
33000.19921875,"55°C"
24764.900390625,"55°C"
10662.7001953125,"55°C"
28691.5,"55°C"
15930.2998046875,"55°C"
35556.19921875,"55°C"
29763.19921875,"55°C"
8906.900390625,"55°C"
21328.900390625,"55°C"
39409.80078125,"55°C"
21725.80078125,"55°C"
30004.5,"55°C"
18602.099609375,"55°C"
23818.80078125,"55°C"
10035.099609375,"55°C"
47035.30078125,"55°C"
21401.900390625,"55°C"
13563.2001953125,"55°C"
25347.900390625,"55°C"
44644.6015625,"55°C"
15186.7998046875,"55°C"
25623.400390625,"55°C"
35398.3984375,"55°C"
32194.80078125,"55°C"
32639.099609375,"55°C"
23332.900390625,"55°C"
41351.69921875,"55°C"
29316.19921875,"55°C"
36050.8984375,"55°C"
34631.69921875,"55°C"
25525.30078125,"55°C"
29065.099609375,"55°C"
20131.30078125,"55°C"
30736.400390625,"55°C"
14458.2001953125,"55°C"
8875.400390625,"55°C"
24851.599609375,"55°C"
27158.30078125,"55°C"
24818.400390625,"55°C"
34807.8984375,"55°C"
29104.80078125,"55°C"
18299.099609375,"55°C"
16458.400390625,"55°C"
9968.2001953125,"55°C"
20847.69921875,"55°C"
26749.400390625,"55°C"
36858.69921875,"55°C"
17703.80078125,"55°C"
19977.099609375,"55°C"
29135.80078125,"55°C"
18704.400390625,"55°C"
20364.19921875,"55°C"
37040.8984375,"55°C"
23593.599609375,"55°C"
19451.30078125,"55°C"
19912.400390625,"55°C"
24565.900390625,"55°C"
27857.30078125,"55°C"
84413.1015625,"55°C"
30235.900390625,"55°C"
35733.69921875,"55°C"
32649.69921875,"55°C"
25474.900390625,"55°C"
19352.69921875,"55°C"
21992.5,"55°C"
13559.2998046875,"55°C"
26514.69921875,"55°C"
25647.69921875,"55°C"
43315.3984375,"55°C"
26426.900390625,"55°C"
28495.80078125,"55°C"
35933.30078125,"55°C"
25116.30078125,"55°C"
22313.099609375,"55°C"
24995.80078125,"55°C"
35304.8984375,"55°C"
32963.19921875,"55°C"
28799.400390625,"55°C"
20197.099609375,"55°C"
54375.30078125,"55°C"
42314.3984375,"55°C"
23988.900390625,"55°C"
15962.2998046875,"55°C"
35342.1015625,"55°C"
20990.400390625,"55°C"
36562.69921875,"55°C"
30479.19921875,"55°C"
19569.400390625,"55°C"
29686.80078125,"55°C"
18089.599609375,"55°C"
30481.30078125,"55°C"
24252.400390625,"55°C"
18524.69921875,"55°C"
35897.3984375,"55°C"
15415.099609375,"55°C"
17602.80078125,"55°C"
41907.8984375,"55°C"
27354.900390625,"55°C"
17636.80078125,"55°C"
53392.1015625,"55°C"
12528.900390625,"55°C"
38115.69921875,"55°C"
18347.69921875,"55°C"
32018.400390625,"55°C"
32105.19921875,"55°C"
10503.5,"55°C"
31061.30078125,"55°C"
21724.19921875,"55°C"
23660.19921875,"55°C"
47468.8984375,"55°C"
20924.400390625,"55°C"
47367.30078125,"55°C"
14108.7998046875,"55°C"
26177.80078125,"55°C"
25650.599609375,"55°C"
17997.80078125,"55°C"
32036.900390625,"55°C"
35773.69921875,"55°C"
25786.900390625,"55°C"
21234.099609375,"55°C"
23374.80078125,"55°C"
12970.900390625,"55°C"
30593.900390625,"55°C"
20340.30078125,"55°C"
19011.099609375,"55°C"
29226.400390625,"55°C"
35992.69921875,"55°C"
35087.19921875,"55°C"
24876.400390625,"55°C"
335133.6875,"55°C"
40566,"55°C"
22584.80078125,"55°C"
23448.19921875,"55°C"
28314.69921875,"55°C"
19737.30078125,"55°C"
24188.099609375,"55°C"
31324.80078125,"55°C"
18323.400390625,"55°C"
27592.19921875,"55°C"
22955.400390625,"55°C"
19077.599609375,"55°C"
26564.30078125,"55°C"
23179.400390625,"55°C"
23114.400390625,"55°C"
14129.7998046875,"55°C"
22821.599609375,"55°C"
10710.400390625,"55°C"
53020.69921875,"55°C"
33649.19921875,"55°C"
16782.400390625,"55°C"
17434.69921875,"55°C"
15492,"55°C"
31289.80078125,"55°C"
28632.30078125,"55°C"
27091.099609375,"55°C"
31248.80078125,"55°C"
21915.900390625,"55°C"
31847.69921875,"55°C"
24117.900390625,"55°C"
30283.099609375,"55°C"
22733.80078125,"55°C"
20100.400390625,"55°C"
29377.900390625,"55°C"
32481.80078125,"55°C"
30218.099609375,"55°C"
54469.3984375,"55°C"
21836.69921875,"55°C"
24115.69921875,"55°C"
23962.400390625,"55°C"
17146.19921875,"55°C"
27031,"55°C"
31727.30078125,"55°C"
26781.19921875,"55°C"
36722.69921875,"55°C"
29919.400390625,"55°C"
19967.900390625,"55°C"
24243.80078125,"55°C"
29753,"55°C"
20021.400390625,"55°C"
25972.900390625,"55°C"
48330.6015625,"55°C"
19507,"55°C"
30567.19921875,"55°C"
31905.19921875,"55°C"
14402.2998046875,"55°C"
37948.1015625,"55°C"
27830.69921875,"55°C"
20889.19921875,"55°C"
20367.5,"55°C"
26945.5,"55°C"
27945,"55°C"
41129.3984375,"55°C"
15745.5,"55°C"
26825.30078125,"55°C"
16057.2001953125,"55°C"
17794.900390625,"55°C"
49617.8984375,"55°C"
37762.30078125,"55°C"
8809,"55°C"
16261.400390625,"55°C"
26154.900390625,"55°C"
35159.1015625,"55°C"
25276.5,"55°C"
22889.69921875,"55°C"
12674.2001953125,"55°C"
28157.30078125,"55°C"
39968.6015625,"55°C"
26365.69921875,"55°C"
16399.19921875,"55°C"
16733.5,"55°C"
34974.5,"55°C"
30598,"55°C"
20954.19921875,"55°C"
26534.900390625,"55°C"
22157.400390625,"55°C"
26565.30078125,"55°C"
23979.5,"55°C"
49608.8984375,"55°C"
12575.900390625,"55°C"
18446.099609375,"55°C"
12595.5,"55°C"
14006.7001953125,"55°C"
20173.69921875,"55°C"
11090.2998046875,"55°C"
10490.099609375,"55°C"
44073.69921875,"55°C"
23354.69921875,"55°C"
11759,"55°C"
43977.5,"55°C"
19853,"55°C"
18091.400390625,"55°C"
20782,"55°C"
14706.7998046875,"55°C"
16034.7998046875,"55°C"
24925.599609375,"55°C"
36864,"55°C"
23280.5,"55°C"
32911.30078125,"55°C"
13635,"55°C"
30309.099609375,"55°C"
15127,"55°C"
20831.599609375,"55°C"
24275.19921875,"55°C"
28038.900390625,"55°C"
30196.400390625,"55°C"
12745.7998046875,"55°C"
34426.5,"55°C"
21914.400390625,"55°C"
24731.900390625,"55°C"
27904.099609375,"55°C"
27276,"55°C"
16308.2001953125,"55°C"
21568.69921875,"55°C"
27703.30078125,"55°C"
24101.599609375,"55°C"
10744.2001953125,"55°C"
20081.19921875,"55°C"
66968.5,"55°C"
35293.5,"55°C"
103456.5,"55°C"
19807.400390625,"55°C"
16289.5,"55°C"
23888.30078125,"55°C"
22603.30078125,"55°C"
